rank	word	freq	n_utts	n_speakers	len_chars	cleaned_form	has_non_devanagari	non_devanagari_chars
40526	पर्यवेक्षकहरूले	1	1	1	15	पर्यवेक्षकहरूले	no	
40527	पर्याय	1	1	1	6	पर्याय	no	
40528	पर्यायमा	1	1	1	8	पर्यायमा	no	
40529	पर्यावरणलाई	1	1	1	11	पर्यावरणलाई	no	
40530	पर्यावरणी	1	1	1	9	पर्यावरणी	no	
40531	पर्यावलोकन	1	1	1	10	पर्यावलोकन	no	
40532	पर्वततर्फ	1	1	1	9	पर्वततर्फ	no	
40533	पर्वतमालाको	1	1	1	11	पर्वतमालाको	no	
40534	पर्वतराज	1	1	1	8	पर्वतराज	no	
40535	पर्वतहरू	1	1	1	8	पर्वतहरू	no	
40536	पर्वपछि	1	1	1	7	पर्वपछि	no	
40537	पर्वहरूमध्ये	1	1	1	12	पर्वहरूमध्ये	no	
40538	पर्वाह	1	1	1	6	पर्वाह	no	
40539	पर्शुराम	1	1	1	8	पर्शुराम	no	
40540	पर्सन	1	1	1	5	पर्सन	no	
40541	पर्सनल	1	1	1	6	पर्सनल	no	
40542	पर्सपेक्टिभ	1	1	1	11	पर्सपेक्टिभ	no	
40543	पर्साको	1	1	1	7	पर्साको	no	
40544	पर्सियाको	1	1	1	9	पर्सियाको	no	
40545	पर्सेन्टको	1	1	1	10	पर्सेन्टको	no	
40546	पलक	1	1	1	3	पलक	no	
40547	पलकहरू	1	1	1	6	पलकहरू	no	
40548	पलको	1	1	1	4	पलको	no	
40549	पलमा	1	1	1	4	पलमा	no	
40550	पलहरुलाई	1	1	1	8	पलहरुलाई	no	
40551	पलाइन	1	1	1	5	पलाइन	no	
40552	पलाइहाल्छ	1	1	1	9	पलाइहाल्छ	no	
40553	पलाई	1	1	1	4	पलाई	no	
40554	पलाउनछन्	1	1	1	8	पलाउनछन्	no	
40555	पलाएका	1	1	1	6	पलाएका	no	
40556	पलिबोथ्रा	1	1	1	9	पलिबोथ्रा	no	
40557	पलेटी	1	1	1	5	पलेटी	no	
40558	पल्टनहरूको	1	1	1	10	पल्टनहरूको	no	
40559	पल्टाएर	1	1	1	7	पल्टाएर	no	
40560	पल्टिँदा	1	1	1	8	पल्टिँदा	no	
40561	पल्लभी	1	1	1	6	पल्लभी	no	
40562	पल्लवित	1	1	1	7	पल्लवित	no	
40563	पल्लवो	1	1	1	6	पल्लवो	no	
40564	पल्लास्स	1	1	1	8	पल्लास्स	no	
40565	पल्सरलाई	1	1	1	8	पल्सरलाई	no	
40566	पवनगतिशीलता	1	1	1	11	पवनगतिशीलता	no	
40567	पवनमुक्तासन	1	1	1	11	पवनमुक्तासन	no	
40568	पवित्रतताको	1	1	1	11	पवित्रतताको	no	
40569	पशुपंछीका	1	1	1	9	पशुपंछीका	no	
40570	पशुपतिको	1	1	1	8	पशुपतिको	no	
40571	पशुपतिनाथका	1	1	1	11	पशुपतिनाथका	no	
40572	पशुपतिनाथसम्बन्धी	1	1	1	17	पशुपतिनाथसम्बन्धी	no	
40573	पशुपतिनाथसम्म	1	1	1	13	पशुपतिनाथसम्म	no	
40574	पशुपालनमा	1	1	1	9	पशुपालनमा	no	
40575	पशुबध	1	1	1	5	पशुबध	no	
40576	पशुवस्तुका	1	1	1	10	पशुवस्तुका	no	
40577	पशुहरूकको	1	1	1	9	पशुहरूकको	no	
40578	पशुहरूका	1	1	1	8	पशुहरूका	no	
40579	पशुहरूबाट	1	1	1	9	पशुहरूबाट	no	
40580	पश्चातको	1	1	1	8	पश्चातको	no	
40581	पश्चाताप	1	1	1	8	पश्चाताप	no	
40582	पश्चिमक्षेत्रमा	1	1	1	15	पश्चिमक्षेत्रमा	no	
40583	पश्चिमतर्फको	1	1	1	12	पश्चिमतर्फको	no	
40584	पश्चिममोत्तरमा	1	1	1	14	पश्चिममोत्तरमा	no	
40585	पश्चिमाअञ्चलका	1	1	1	14	पश्चिमाअञ्चलका	no	
40586	पश्चिमाको	1	1	1	9	पश्चिमाको	no	
40587	पश्चिमाञ्चलका	1	1	1	13	पश्चिमाञ्चलका	no	
40588	पश्चिमाहरूको	1	1	1	12	पश्चिमाहरूको	no	
40589	पश्चिमेली	1	1	1	9	पश्चिमेली	no	
40590	पस	1	1	1	2	पस	no	
40591	पसलको	1	1	1	5	पसलको	no	
40592	पसलहरू	1	1	1	6	पसलहरू	no	
40593	पसलेले	1	1	1	6	पसलेले	no	
40594	पसाङ	1	1	1	4	पसाङ	no	
40595	पसिनाले	1	1	1	7	पसिनाले	no	
40596	पस्कने	1	1	1	6	पस्कने	no	
40597	पस्किइन्छ	1	1	1	9	पस्किइन्छ	no	
40598	पस्छ	1	1	1	4	पस्छ	no	
40599	पस्दैन	1	1	1	6	पस्दैन	no	
40600	पस्यौ	1	1	1	5	पस्यौ	no	
40601	पस्यौँ	1	1	1	6	पस्यौँ	no	
40602	पहराहरू	1	1	1	7	पहराहरू	no	
40603	पहरी	1	1	1	4	पहरी	no	
40604	पहलवीले	1	1	1	7	पहलवीले	no	
40605	पहलुहरूलाई	1	1	1	10	पहलुहरूलाई	no	
40606	पहाडतिरका	1	1	1	9	पहाडतिरका	no	
40607	पहाडलाई	1	1	1	7	पहाडलाई	no	
40608	पहाडीया	1	1	1	7	पहाडीया	no	
40609	पहिचानअनुसार	1	1	1	12	पहिचानअनुसार	no	
40610	पहिराका	1	1	1	7	पहिराका	no	
40611	पहिरोले	1	1	1	7	पहिरोले	no	
40612	पहिलाका	1	1	1	7	पहिलाका	no	
40613	पहिलापहिला	1	1	1	10	पहिलापहिला	no	
40614	पहिलेदेखिकै	1	1	1	11	पहिलेदेखिकै	no	
40615	पहिलेपहिले	1	1	1	10	पहिलेपहिले	no	
40616	पहिलेभन्दा	1	1	1	10	पहिलेभन्दा	no	
40617	पहिल्याउन	1	1	1	9	पहिल्याउन	no	
40618	पहिल्याउने	1	1	1	10	पहिल्याउने	no	
40619	पहुँचमा	1	1	1	7	पहुँचमा	no	
40620	पहुँचसम्मको	1	1	1	11	पहुँचसम्मको	no	
40621	पहुँचसम्ममा	1	1	1	11	पहुँचसम्ममा	no	
40622	पहेलीहरू	1	1	1	8	पहेलीहरू	no	
40623	पहेले	1	1	1	5	पहेले	no	
40624	पहेलो	1	1	1	5	पहेलो	no	
40625	पाँए	1	1	1	4	पाँए	no	
40626	पाँचऔले	1	1	1	7	पाँचऔले	no	
40627	पाँचकन्या	1	1	1	9	पाँचकन्या	no	
40628	पाँचजना	1	1	1	7	पाँचजना	no	
40629	पाँचथरका	1	1	1	8	पाँचथरका	no	
40630	पाँचपछि	1	1	1	7	पाँचपछि	no	
40631	पाँचमुखे	1	1	1	8	पाँचमुखे	no	
40632	पाँचवटी	1	1	1	7	पाँचवटी	no	
40633	पाँचसय	1	1	1	6	पाँचसय	no	
40634	पाँचैवटा	1	1	1	8	पाँचैवटा	no	
40635	पाँचौ	1	1	1	5	पाँचौ	no	
40636	पाँचौंदेखि	1	1	1	10	पाँचौंदेखि	no	
40637	पाँडेको	1	1	1	7	पाँडेको	no	
40638	पाइ	1	1	1	3	पाइ	no	
40639	पाइनुले	1	1	1	7	पाइनुले	no	
40640	पाइन्छन	1	1	1	7	पाइन्छन	no	
40641	पाइन्ट	1	1	1	6	पाइन्ट	no	
40642	पाइन्न	1	1	1	6	पाइन्न	no	
40643	पाइन्स	1	1	1	6	पाइन्स	no	
40644	पाइरहने	1	1	1	7	पाइरहने	no	
40645	पाइलटका	1	1	1	7	पाइलटका	no	
40646	पाइलटको	1	1	1	7	पाइलटको	no	
40647	पाइलाको	1	1	1	7	पाइलाको	no	
40648	पाइविकिबोट	1	1	1	10	पाइविकिबोट	no	
40649	पाईन्छ	1	1	1	6	पाईन्छ	no	
40650	पाईप	1	1	1	4	पाईप	no	
40651	पाउँदिन	1	1	1	7	पाउँदिन	no	
40652	पाउँदैनथ्यौँ	1	1	1	12	पाउँदैनथ्यौँ	no	
40653	पाउनका	1	1	1	6	पाउनका	no	
40654	पाउनबाट	1	1	1	7	पाउनबाट	no	
40655	पाउनलाई	1	1	1	7	पाउनलाई	no	
40656	पाउनुका	1	1	1	7	पाउनुका	no	
40657	पाउनुभएन	1	1	1	8	पाउनुभएन	no	
40658	पाउनुहुन्छ	1	1	1	10	पाउनुहुन्छ	no	
40659	पाउनेछौ	1	1	1	7	पाउनेछौ	no	
40660	पाउनेहरू	1	1	1	8	पाउनेहरू	no	
40661	पाउनै	1	1	1	5	पाउनै	no	
40662	पाउन्डको	1	1	1	8	पाउन्डको	no	
40663	पाउमुन्तिर	1	1	1	10	पाउमुन्तिर	no	
40664	पाउल	1	1	1	4	पाउल	no	
40665	पाएकोभन्दा	1	1	1	10	पाएकोभन्दा	no	
40666	पाएनछ	1	1	1	5	पाएनछ	no	
40667	पाएरै	1	1	1	5	पाएरै	no	
40668	पाकडको	1	1	1	6	पाकडको	no	
40669	पाकरीको	1	1	1	7	पाकरीको	no	
40670	पाका	1	1	1	4	पाका	no	
40671	पाकिरहने	1	1	1	8	पाकिरहने	no	
40672	पाकिस्तानतर्फबाट	1	1	1	16	पाकिस्तानतर्फबाट	no	
40673	पाकिस्तानबाट	1	1	1	12	पाकिस्तानबाट	no	
40674	पाकिस्तानभन्दा	1	1	1	14	पाकिस्तानभन्दा	no	
40675	पाकिस्तानविरुद्ध	1	1	1	16	पाकिस्तानविरुद्ध	no	
40676	पाकिस्तानसँगको	1	1	1	14	पाकिस्तानसँगको	no	
40677	पाकिस्तानसम्म	1	1	1	13	पाकिस्तानसम्म	no	
40678	पाक्छ	1	1	1	5	पाक्छ	no	
40679	पाक्नु	1	1	1	6	पाक्नु	no	
40680	पाखामा	1	1	1	6	पाखामा	no	
40681	पाखाहरूको	1	1	1	9	पाखाहरूको	no	
40682	पाख्रा	1	1	1	6	पाख्रा	no	
40683	पागल	1	1	1	4	पागल	no	
40684	पागलद्वारा	1	1	1	10	पागलद्वारा	no	
40685	पाङमालाई	1	1	1	8	पाङमालाई	no	
40686	पाङलुङ	1	1	1	6	पाङलुङ	no	
40687	पाङ्ग्रा	1	1	1	8	पाङ्ग्रा	no	
40688	पाङ्ग्रामा	1	1	1	10	पाङ्ग्रामा	no	
40689	पाङ्ग्राहरू	1	1	1	11	पाङ्ग्राहरू	no	
40690	पाच	1	1	1	3	पाच	no	
40691	पाचवटा	1	1	1	6	पाचवटा	no	
40692	पाञ्चल	1	1	1	6	पाञ्चल	no	
40693	पाञ्चायन	1	1	1	8	पाञ्चायन	no	
40694	पाटनदम्सादी	1	1	1	11	पाटनदम्सादी	no	
40695	पाटनमास	1	1	1	7	पाटनमास	no	
40696	पाटनी	1	1	1	5	पाटनी	no	
40697	पाटपुर्जाहरू	1	1	1	12	पाटपुर्जाहरू	no	
40698	पाटलि	1	1	1	5	पाटलि	no	
40699	पाटलिग्राम	1	1	1	10	पाटलिग्राम	no	
40700	पाटलिपुत्र	1	1	1	10	पाटलिपुत्र	no	
40701	पाटली	1	1	1	5	पाटली	no	
40702	पाटलीपुत्र	1	1	1	10	पाटलीपुत्र	no	
40703	पाटा	1	1	1	4	पाटा	no	
40704	पाटाहरूलाई	1	1	1	10	पाटाहरूलाई	no	
40705	पाटिल	1	1	1	5	पाटिल	no	
40706	पाटीभन्ज्याङ	1	1	1	12	पाटीभन्ज्याङ	no	
40707	पाटीभित्रबाट	1	1	1	12	पाटीभित्रबाट	no	
40708	पाटैपाटा	1	1	1	8	पाटैपाटा	no	
40709	पाटो	1	1	1	4	पाटो	no	
40710	पाटोलाई	1	1	1	7	पाटोलाई	no	
40711	पाटोसमेत	1	1	1	8	पाटोसमेत	no	
40712	पाठकको	1	1	1	6	पाठकको	no	
40713	पाठकलाइ	1	1	1	7	पाठकलाइ	no	
40714	पाठकसमेत	1	1	1	8	पाठकसमेत	no	
40715	पाठकहरुको	1	1	1	9	पाठकहरुको	no	
40716	पाठकहरू	1	1	1	7	पाठकहरू	no	
40717	पाठकहरूलाई	1	1	1	10	पाठकहरूलाई	no	
40718	पाठको	1	1	1	5	पाठको	no	
40719	पाठनमा	1	1	1	6	पाठनमा	no	
40720	पाठामारीमा	1	1	1	10	पाठामारीमा	no	
40721	पाठेघरको	1	1	1	8	पाठेघरको	no	
40722	पाठ्यक्रमको	1	1	1	11	पाठ्यक्रमको	no	
40723	पाठ्यक्रममा	1	1	1	11	पाठ्यक्रममा	no	
40724	पाठ्यक्रमहरू	1	1	1	12	पाठ्यक्रमहरू	no	
