word	rank	similar_word	dist	ipa	freq	n_utts
प्रकियामा	1	प्रतिगामी	0.0579	pɾətɪɡaːmi	3	3
प्रकियामा	2	प्रकारमा	0.0602	pɾəkaːɾəmaː	4	4
प्रकियामा	3	प्रचारमा	0.0648	pɾəcaːɾəmaː	2	2
प्रकियामा	4	प्रकाशमा	0.0671	pɾəkaːʃəmaː	13	13
प्रकियामा	5	प्रकोपमा	0.0694	pɾəkoːpəmaː	3	3
प्रखण्ड	1	प्रचण्ड	0.0104	pɾəcʌɳɖə	15	15
प्रखण्ड	2	प्रकाण्ड	0.0156	pɾəkaːɳɖə	1	1
प्रखण्ड	3	प्रबन्ध	0.0495	pɾəbʌndʰə	32	32
प्रखण्ड	4	प्रिजन्स	0.0547	pɾɪɟʌnsə	1	1
प्रखण्ड	5	प्रशन्न	0.0573	pɾəʃʌnnə	1	1
प्रचारलाई	1	प्रहारलाई	0.0167	pɾəhaːɾəlaːi	2	2
प्रचारलाई	2	प्रजातिलाई	0.0312	pɾəɟaːtɪlaːi	2	2
प्रचारलाई	3	प्रकाशलाई	0.0312	pɾəkaːʃəlaːi	1	1
प्रचारलाई	4	प्रसादलाई	0.0375	pɾəsaːdəlaːi	1	1
प्रचारलाई	5	प्रहरीलाई	0.0417	pɾəhəɾɪːlaːi	1	1
प्रज्ज्वलनका	1	प्रक्षेपणका	0.0816	pɾəkʂeːpəɳəkaː	1	1
प्रज्ज्वलनका	2	प्रशिक्षणका	0.0833	pɾəʃɪkʂəɳəkaː	3	3
प्रज्ज्वलनका	3	प्रशिक्षणको	0.0903	pɾəʃɪkʂəɳəkoː	2	2
प्रज्ज्वलनका	4	प्रबन्धनको	0.092	pɾəbʌndʰənəkoː	1	1
प्रज्ज्वलनका	5	प्रतिष्ठानका	0.0938	pɾətɪʂʈʰaːnəkaː	7	7
प्रतिकार	1	प्रतिकर	0.0185	pɾʌtɪkəɾə	1	1
प्रतिकार	2	प्रतिगामी	0.0463	pɾətɪɡaːmi	3	3
प्रतिकार	3	प्रतिहरू	0.0556	pɾʌtɪhəɾuː	1	1
प्रतिकार	4	प्रभाकर	0.0579	pɾəbʰaːkəɾə	3	3
प्रतिकार	5	प्रतिवादी	0.0579	pɾətɪwaːdi	2	2
प्रतिनीधीहरूले	1	प्रतिनीधिहरूका	0.0319	pɾətɪnɪːdʰɪhəɾuːkaː	1	1
प्रतिनीधीहरूले	2	प्रतिनीधिहरूको	0.0319	pɾətɪnɪːdʰɪhəɾuːkoː	1	1
प्रतिनीधीहरूले	3	प्रतिलिपिहरूको	0.0556	pɾətɪlɪpɪhəɾuːkoː	1	1
प्रतिनीधीहरूले	4	प्रतिनीधिहरूलाई	0.0651	pɾətɪnɪːdʰɪhəɾuːlaːi	1	1
प्रतिनीधीहरूले	5	प्रदायकहरूले	0.0694	pɾədaːjəkəhəɾuːleː	2	2
प्रतियोगिताहरूले	1	प्रतियोगिताहरूमा	0.0184	pɾətɪjoːɡɪtaːhəɾuːmaː	5	5
प्रतियोगिताहरूले	2	प्रतियोगिताहरूको	0.0257	pɾətɪjoːɡɪtaːhəɾuːkoː	3	3
प्रतियोगिताहरूले	3	प्रतिवेदनहरुको	0.0711	pɾətɪweːdənəhəɾukoː	1	1
प्रतियोगिताहरूले	4	परियोजनाहरूमा	0.0956	pəɾɪjoːɟənaːhəɾuːmaː	4	4
प्रतियोगिताहरूले	5	प्रदर्शनहरूमा	0.0956	pɾədərrʃənəhəɾuːmaː	1	1
प्रतिष्ठानकी	1	प्रतिष्ठानको	0.0104	pɾətɪʂʈʰaːnəkoː	13	13
प्रतिष्ठानकी	2	प्रतिष्ठानका	0.0104	pɾətɪʂʈʰaːnəkaː	7	7
प्रतिष्ठानकी	3	प्रतिष्ठानले	0.033	pɾətɪʂʈʰaːnəleː	13	13
प्रतिष्ठानकी	4	प्रतिष्ठानमा	0.0347	pɾətɪʂʈʰaːnəmaː	1	1
प्रतिष्ठानकी	5	प्लोलेस्टानको	0.0608	ploːleːsʈaːnəkoː	1	1
प्रतीक्षामा	1	प्रतिष्ठामा	0.0396	pɾətɪʂʈʰaːmaː	1	1
प्रतीक्षामा	2	प्रतिज्ञामा	0.0437	pɾətɪɟɲaːmaː	1	1
प्रतीक्षामा	3	प्रदक्षिणा	0.0542	pɾədʌkʂɪɳaː	1	1
प्रतीक्षामा	4	प्रोजेक्टमा	0.0604	pɾoːɟeːkʈəmaː	3	3
प्रतीक्षामा	5	प्रयोक्तामा	0.0604	pɾəjoːktaːmaː	2	2
प्रदत्त	1	प्रशस्त	0.0365	pɾəʃʌstə	40	40
प्रदत्त	2	प्रबन्ध	0.0391	pɾəbʌndʰə	32	32
प्रदत्त	3	प्रसड्ढ	0.0417	pɾəsʌɖɖʰə	1	1
प्रदत्त	4	प्रसिद्द	0.0417	pɾəsɪddə	1	1
प्रदत्त	5	प्रसुप्त	0.0443	pɾəsuptə	1	1
प्रदेशहरूमा	1	प्रदेशहरूले	0.024	pɾədeːʃəhəɾuːleː	1	1
प्रदेशहरूमा	2	प्रदेशहरूको	0.0288	pɾədeːʃəhəɾuːkoː	1	1
प्रदेशहरूमा	3	प्रजातिहरूमा	0.0369	pɾəɟaːtɪhəɾuːmaː	1	1
प्रदेशहरूमा	4	प्रणालीहरूमा	0.0465	pɾəɳaːlɪːhəɾuːmaː	1	1
प्रदेशहरूमा	5	प्रतिभाहरूमा	0.0465	pɾətɪbʰaːhəɾuːmaː	1	1
प्रबन्धकले	1	प्रबन्धकको	0.0365	pɾəbʌndʰəkəkoː	9	9
प्रबन्धकले	2	प्रबन्धनको	0.0625	pɾəbʌndʰənəkoː	1	1
प्रबन्धकले	3	प्रयत्नहरू	0.0747	pɾəjʌtnəhəɾuː	1	1
प्रबन्धकले	4	प्रशिक्षकले	0.0764	pɾəʃɪkʂəkəleː	2	2
प्रबन्धकले	5	प्रबन्धकलाई	0.0801	pɾəbəndʰəkəlaːi	6	6
प्रभावहरूतिर	1	प्रभावितहरूले	0.0931	pɾəbʰaːwɪtəhəɾuːleː	1	1
प्रभावहरूतिर	2	प्रदायकहरूले	0.0986	pɾədaːjəkəhəɾuːleː	2	2
प्रभावहरूतिर	3	प्रभावहरूबाट	0.1	pɾəbʰaːwəhəɾuːbaːʈ	2	2
प्रभावहरूतिर	4	प्रतिघनमिटर	0.1028	pɾʌtɪɡʰənəmɪʈəɾə	3	3
प्रभावहरूतिर	5	प्रयोगकर्ताले	0.1042	pɾəjoːɡəkərrtaːleː	27	27
प्रमुख	1	प्रमोद	0.0729	pɾəmoːd	2	2
प्रमुख	2	प्रभाग	0.0764	pɾəbʰaːɡ	3	3
प्रमुख	3	प्रनिथ	0.0764	pɾʌnɪtʰ	1	1
प्रमुख	4	प्रमिस	0.0799	pɾʌmɪs	1	1
प्रमुख	5	प्रयोग	0.0833	pɾəjoːɡ	699	699
प्रयोक्तामा	1	प्रोजेक्टमा	0.05	pɾoːɟeːkʈəmaː	3	3
प्रयोक्तामा	2	प्रवक्ताले	0.0563	pɾəwəktaːleː	4	4
प्रयोक्तामा	3	प्रतीक्षामा	0.0604	pɾətɪːkʂaːmaː	1	1
प्रयोक्तामा	4	प्रशान्तमा	0.0792	pɾəʃaːntəmaː	2	2
प्रयोक्तामा	5	प्रदक्षिणा	0.0813	pɾədʌkʂɪɳaː	1	1
प्रयोजन	1	प्रायोजन	0.0156	pɾaːjoːɟən	7	7
प्रयोजन	2	प्रवचन	0.0417	pɾʌwəcən	6	6
प्रयोजन	3	प्रलोभन	0.0495	pɾəloːbʰən	3	3
प्रयोजन	4	प्रपोजल	0.0521	pɾəpoːɟəl	3	3
प्रयोजन	5	प्रलचन	0.0547	pɾʌləcən	2	2
प्रवाहक	1	प्रवेशका	0.044	pɾəweːʃəkaː	3	3
प्रवाहक	2	प्रवेशको	0.044	pɾəweːʃəkoː	2	2
प्रवाहक	3	प्रवाहमा	0.0463	pɾəwaːhəmaː	4	4
प्रवाहक	4	प्रकाशक	0.0486	pɾəkaːʃəkə	46	46
प्रवाहक	5	प्रयासका	0.0532	pɾəjaːsəkaː	4	4
प्रवेशले	1	प्रयासले	0.0324	pɾəjaːsəleː	5	5
प्रवेशले	2	प्रवेशमा	0.0347	pɾəweːʃəmaː	1	1
प्रवेशले	3	प्रकाशले	0.037	pɾəkaːʃəleː	6	6
प्रवेशले	4	प्रदेशले	0.044	pɾədeːʃəleː	4	4
प्रवेशले	5	प्रवेशका	0.0486	pɾəweːʃəkaː	3	3
प्रशिक्षण	1	प्रशिक्षित	0.0301	pɾəʃɪkʂɪt	5	5
प्रशिक्षण	2	प्रदक्षिण	0.0463	pɾədʌkʂɪɳ	2	2
प्रशिक्षण	3	प्रोडक्सन	0.0579	pɾoːɖʌksən	1	1
प्रशिक्षण	4	प्रतिष्ठान	0.0787	pɾətɪʂʈʰaːn	11	11
प्रशिक्षण	5	प्रतिष्ठित	0.088	pɾətɪʂʈʰɪt	25	25
प्रसादका	1	प्रसादको	0.0093	pɾəsaːdəkoː	1	1
प्रसादका	2	प्रसाधक	0.0185	pɾəsaːdʰəkə	1	1
प्रसादका	3	प्रसादजी	0.0231	pɾəsaːdəɟiː	1	1
प्रसादका	4	प्रसारको	0.0255	pɾəsaːɾəkoː	4	4
प्रसादका	5	प्रधानका	0.0278	pɾədʰaːnəkaː	3	3
प्रस्तुति	1	प्रस्तुती	0.0104	pɾʌstutiː	1	1
प्रस्तुति	2	प्रस्तोता	0.0469	pɾəstoːtaː	6	6
प्रस्तुति	3	प्रस्तर	0.0547	pɾʌstəɾə	4	4
प्रस्तुति	4	प्रकृति	0.0833	pɾəkɾɪtɪ	17	17
प्रस्तुति	5	प्लास्टिक	0.0833	plaːsʈɪkə	3	3
प्राक्टिस	1	प्रख्यत	0.0804	pɾʌkʰjət	2	2
प्राक्टिस	2	प्रस्तुत	0.0923	pɾʌstut	149	149
प्राक्टिस	3	प्रेस्टन	0.0923	pɾeːsʈən	1	1
प्राक्टिस	4	प्रख्यात	0.1042	pɾəkʰjaːt	85	85
प्राक्टिस	5	प्राज्ञ	0.1071	pɾaːɟɲəə	1	1
प्राथमिकताका	1	प्राथमिकताको	0.0064	pɾaːtʰəmɪkətaːkoː	1	1
प्राथमिकताका	2	प्रथमपटक	0.0481	pɾʌtʰəməpəʈəkə	5	5
प्राथमिकताका	3	प्रतियोगिताका	0.0641	pɾətɪjoːɡɪtaːkaː	6	6
प्राथमिकताका	4	प्रतियोगिताको	0.0705	pɾətɪjoːɡɪtaːkoː	11	11
प्राथमिकताका	5	प्रोटोनहरूको	0.0801	pɾoːʈoːnəhəɾuːkoː	5	5
प्रायोगिक	1	प्रायोजक	0.0139	pɾaːjoːɟəkə	5	5
प्रायोगिक	2	प्रयोगको	0.037	pɾəjoːɡəkoː	20	20
प्रायोगिक	3	प्रयोगका	0.037	pɾəjoːɡəkaː	12	12
प्रायोगिक	4	प्रामाणिक	0.0602	pɾaːmaːɳɪkə	2	2
प्रायोगिक	5	प्राविधिक	0.0625	pɾaːwɪdʰɪkə	37	37
प्रितिश	1	प्रीतिश	0.0069	pɾɪːtɪʃ	1	1
प्रितिश	2	प्रदेश	0.0417	pɾədeːʃ	35	35
प्रितिश	3	प्रतीत	0.0486	pɾətɪːt	18	18
प्रितिश	4	पृथक्	0.059	pɾɪtʰək	9	8
प्रितिश	5	प्रेसित	0.0625	pɾeːsɪt	4	4
प्रेमबहादुर	1	प्रमाणहरूका	0.0946	pɾəmaːɳəhəɾuːkaː	4	4
प्रेमबहादुर	2	प्रमुखहरूमा	0.0946	pɾəmukʰəhəɾuːmaː	4	4
प्रेमबहादुर	3	पूर्णबहादुर	0.0952	puːrrɳəbəhaːduɾə	7	7
प्रेमबहादुर	4	प्रदेशहरूले	0.0962	pɾədeːʃəhəɾuːleː	1	1
प्रेमबहादुर	5	प्रागैतिहासिक	0.0978	pɾaːɡɛːtɪhaːsɪkə	5	5
प्रेस्लीले	1	प्रसाईले	0.0599	pɾəsaːɪːleː	2	2
प्रेस्लीले	2	पृष्ठले	0.0677	pɾɪʂʈʰəleː	1	1
प्रेस्लीले	3	प्रस्तर	0.0755	pɾʌstəɾə	4	4
प्रेस्लीले	4	प्रसाईँले	0.0755	pɾəsaːĩleː	2	2
प्रेस्लीले	5	पृथ्वीले	0.0755	pɾɪtʰwɪːleː	1	1
प्र्याटले	1	प्रयासले	0.0463	pɾəjaːsəleː	5	5
प्र्याटले	2	प्रजातिले	0.0602	pɾəɟaːtɪleː	2	2
प्र्याटले	3	प्रयोगले	0.0625	pɾəjoːɡəleː	24	24
प्र्याटले	4	प्रकाशले	0.0694	pɾəkaːʃəleː	6	6
प्र्याटले	5	प्रवेशले	0.0694	pɾəweːʃəleː	2	2
प्लेसमा	1	प्लसमा	0.0119	plʌsəmaː	2	2
प्लेसमा	2	प्रेसमा	0.0149	pɾeːsəmaː	5	5
प्लेसमा	3	प्लेटमा	0.0179	pleːʈəmaː	8	8
प्लेसमा	4	प्लेनमा	0.0298	pleːnəmaː	3	3
प्लेसमा	5	प्रातमा	0.0387	pɾaːtəmaː	4	4
फन्टबाट	1	फन्दाबाट	0.026	pʰəndaːbaːʈ	2	2
फन्टबाट	2	फुल्दछन्	0.1094	pʰuldəcʰən	1	1
फन्टबाट	3	फ्रान्सबाट	0.125	pʰɾaːnsəbaːʈ	4	4
फन्टबाट	4	फस्फोरस	0.1276	pʰəspʰoːɾəs	1	1
फन्टबाट	5	फलबाट	0.1328	pʰələbaːʈ	5	5
फर्काइदियो	1	फर्काउनुमा	0.0606	pʰərrkaːʊnumaː	3	3
फर्काइदियो	2	फर्किएपछि	0.089	pʰərrkɪʲeːpəcʰɪ	3	3
फर्काइदियो	3	फर्काइदिए	0.0909	pʰərrkaːɪdɪʲeː	4	4
फर्काइदियो	4	फेनोटाइपको	0.1117	pʰeːnoːʈaːɪpəkoː	1	1
फर्काइदियो	5	फर्काइएको	0.1155	pʰərrkaːɪʲeːkoː	3	3
फर्पिङमा	1	फुर्सदमा	0.0667	pʰurrsədəmaː	4	4
फर्पिङमा	2	फर्निचर	0.0771	pʰʌrrnɪcəɾə	1	1
फर्पिङमा	3	फर्महरू	0.0792	pʰʌrrməhəɾuː	4	4
फर्पिङमा	4	फरेभरमा	0.0792	pʰəɾeːbʰəɾəmaː	2	2
फर्पिङमा	5	फेसबुकमा	0.0896	pʰeːsəbukəmaː	3	3
फलामबाट	1	फोरमबाट	0.0394	pʰoːɾəməbaːʈ	1	1
फलामबाट	2	फतेहाबाद	0.0787	pʰəteːhaːbaːd	4	4
फलामबाट	3	फिल्आमाकन	0.0787	pʰɪlaːmaːkən	1	1
फलामबाट	4	फतेहगढ	0.0972	pʰəteːhəɡəɖʰ	1	1
फलामबाट	5	फरफराइ	0.1111	pʰəɾəpʰəɾaːɪ	2	2
फाइटर	1	फाइबर	0.0268	pʰaːɪbəɾə	11	11
फाइटर	2	फाइदाले	0.0625	pʰaːɪdaːleː	3	3
फाइटर	3	फाइलमा	0.0833	pʰaːɪləmaː	7	7
फाइटर	4	फ्रेसर	0.0833	pʰɾeːsəɾə	7	7
फाइटर	5	फाइभमा	0.0863	pʰaːɪbʰəmaː	2	2
फाट्ने	1	फाप्ने	0.0292	pʰaːpneː	4	4
फाट्ने	2	फुट्ने	0.0417	pʰuʈneː	8	8
फाट्ने	3	फाल्ने	0.0417	pʰaːlneː	5	5
फाट्ने	4	फिट्ने	0.0417	pʰɪʈneː	1	1
फाट्ने	5	फल्ने	0.0583	pʰʌlneː	26	26
फाल्नेमा	1	फुल्नेमा	0.0298	pʰulneːmaː	2	2
फाल्नेमा	2	फन्दामा	0.0595	pʰəndaːmaː	4	4
फाल्नेमा	3	फिल्ममा	0.0625	pʰɪlməmaː	26	26
फाल्नेमा	4	फिल्डमा	0.0655	pʰɪlɖəmaː	9	9
फाल्नेमा	5	फाइलमा	0.0744	pʰaːɪləmaː	7	7
फिरन्ते	1	फिरन्ता	0.0119	pʰɪɾʌntaː	1	1
फिरन्ते	2	फैलन्छ	0.0714	pʰɛːlʌncʰə	1	1
फिरन्ते	3	फरेस्ट	0.0774	pʰəɾeːsʈə	4	4
फिरन्ते	4	फेरिन्छ	0.0804	pʰeːɾɪncʰə	1	1
फिरन्ते	5	फैलिन्छ	0.0893	pʰɛːlɪncʰə	4	4
फिल्मी	1	फिल्म	0.025	pʰɪlmə	37	37
फिल्मी	2	फल्ने	0.0625	pʰʌlneː	26	26
फिल्मी	3	फुल्ने	0.0708	pʰulneː	20	20
फिल्मी	4	फिल्ड	0.0708	pʰɪlɖə	1	1
फिल्मी	5	फाल्ने	0.0792	pʰaːlneː	5	5
फुटेकै	1	फुटेको	0.0208	pʰuʈeːkoː	5	5
फुटेकै	2	फुटको	0.0417	pʰuʈəkoː	5	5
फुटेकै	3	फुकेको	0.0451	pʰukeːkoː	2	2
फुटेकै	4	फुलेक	0.0486	pʰuleːkə	5	5
फुटेकै	5	फुलीकै	0.0486	pʰulɪːkɛː	1	1
फुलु	1	फुली	0.0312	pʰuli	3	3
फुलु	2	फूलो	0.0417	pʰuːloː	1	1
फुलु	3	फुले	0.0521	pʰuleː	8	8
फुलु	4	फोली	0.0625	pʰoːli	1	1
फुलु	5	फुपू	0.0781	pʰupuː	5	5
फूलवारी	1	फुलवारी	0.0052	pʰuləwaːɾi	1	1
फूलवारी	2	फरवरी	0.0495	pʰʌɾəwəɾi	3	3
फूलवारी	3	फूलहरू	0.0625	pʰuːləhəɾuː	1	1
फूलवारी	4	फलाहारी	0.0677	pʰəlaːhaːɾi	2	2
फूलवारी	5	फुलहरू	0.0677	pʰuləhəɾuː	1	1
फेरिन्छ	1	फैलिन्छ	0.0208	pʰɛːlɪncʰə	4	4
फेरिन्छ	2	फैलन्छ	0.0387	pʰɛːlʌncʰə	1	1
फेरिन्छ	3	फिरन्ता	0.0804	pʰɪɾʌntaː	1	1
फेरिन्छ	4	फिरन्ते	0.0804	pʰɪɾʌnteː	1	1
