word	ipa	status
भद्दा	bʰʌddaː	ok
भद्र	bʰʌdɾə	ok
भद्रपुरदेखि	bʰədɾəpuɾədeːkʰɪ	ok
भद्रपुरमा	bʰʌdɾəpuɾəmaː	ok
भनाइएको	bʰənaːɪʲeːkoː	ok
भनाइयो	bʰənaːɪjoː	ok
भनाइलाई	bʰənaːɪlaːi	ok
भनाए	bʰənaːeː	ok
भनाएका	bʰənaːeːkaː	ok
भनि	bʰʌnɪ	ok
भनिँदैन	bʰənĩdɛːnə	ok
भनिएकै	bʰənɪʲeːkɛː	ok
भनिएकोबाट	bʰənɪʲeːkoːbaːʈ	ok
भनिदिनु	bʰʌnɪdɪnuʲu	ok
भनेझैँ	bʰəneːɟʰɛ̃	ok
भनेनन्	bʰəneːnən	ok
भनेरै	bʰəneːɾɛː	ok
भनौँ	bʰʌnɔ̃	ok
भन्	bʰʌn	ok
भन्छाघरका	bʰəncʰaːɡʰəɾəkaː	ok
भन्छे	bʰʌncʰeː	ok
भन्ठानी	bʰənʈʰaːni	ok
भन्डारकर	bʰənɖaːɾəkəɾə	ok
भन्थिस्	bʰʌntʰɪs	ok
भन्दछ	bʰʌndəcʰə	ok
भन्नपर्ला	bʰənnəpʌrrlaː	ok
भन्नुको	bʰʌnnukoː	ok
भन्नुपरेछ	bʰənnupəɾeːcʰə	ok
भन्नुभा	bʰʌnnubʰaː	ok
भन्नुहुन्थ्यो	bʰənnuhuntʰjoː	ok
भन्नेछु	bʰʌnneːcʰu	ok
भन्नेले	bʰʌnneːleː	ok
भन्नै	bʰʌnnɛː	ok
भन्सारमा	bʰənsaːɾəmaː	ok
भमरालाई	bʰəməɾaːlaːi	ok
भयकै	bʰʌjəkɛː	ok
भयोका	bʰəjoːkaː	ok
भरतकै	bʰʌɾətəkɛː	ok
भरतपुरका	bʰʌɾətəpuɾəkaː	ok
भरतपुरलाई	bʰəɾətəpuɾəlaːi	ok
भरतमुनिको	bʰʌɾətəmunɪkoː	ok
भरतमुनिद्वारा	bʰəɾətəmunɪdːwaːɾaː	ok
भरपर्दा	bʰəɾəpʌrrdaː	ok
भरमार	bʰəɾəmaːɾə	ok
भराईटिज	bʰəɾaːɪːʈɪɟ	ok
भरिणीको	bʰəɾɪɳɪːkoː	ok
भरिने	bʰʌɾɪneː	ok
भरिपूर्णका	bʰəɾɪpuːrrɳəkaː	ok
भरिबाट	bʰəɾɪbaːʈ	ok
भरिभरि	bʰʌɾɪbʰəɾɪ	ok
भरियाहरूले	bʰəɾɪjaːhəɾuːleː	ok
भरिला	bʰʌɾɪlaː	ok
भरेँ	bʰʌɾẽ	ok
भर्याङद्वारा	bʰərrjaːŋədːwaːɾaː	ok
भर्सटाइल	bʰərrsəʈaːɪl	ok
भर्सन	bʰʌrrsən	ok
भर्स्टर	bʰʌrrsʈəɾə	ok
भलाइमा	bʰəlaːɪmaː	ok
भलाक्चा	bʰəlaːkcaː	ok
भलुवाहीमा	bʰəluwaːhɪːmaː	ok
भवनहरु	bʰʌwənəhəɾu	ok
भवनहरूका	bʰəwənəhəɾuːkaː	ok
भवनाको	bʰəwənaːkoː	ok
भविष्यफल	bʰəwɪʂjəpʰəl	ok
भविष्यवाणीको	bʰəwɪʂjəwaːɳɪːkoː	ok
भवेश्वरको	bʰəweːʃwɾʌkoː	ok
भष्मासुरलाई	bʰəʂmaːsuɾəlaːi	ok
भष्मासुरले	bʰəʂmaːsuɾəleː	ok
भस्त्रिका	bʰʌstɾɪkaː	ok
भाँचिने	bʰãcɪneː	ok
भाँचेको	bʰãceːkoː	ok
भाँचेर	bʰãceːɾə	ok
भाँचो	bʰãcoː	ok
भाँच्न	bʰãcnə	ok
भाँडाकुँडा	bʰãɖaːkũɖaː	ok
भाँडाकुडाजस्ता	bʰãɖaːkuɖaːɟəstaː	ok
भाइटीकामा	bʰaːɪʈɪːkaːmaː	ok
भाइप्रति	bʰaːɪpɾətɪ	ok
भाइभन्दा	bʰaːɪbʰʌndaː	ok
भाइभाइ	bʰaːɪbʰaːɪ	ok
भाइरसको	bʰaːɪɾəsəkoː	ok
भाइले	bʰaːɪleː	ok
भाइहरू	bʰaːɪhəɾuː	ok
भाइहरूबाट	bʰaːɪhəɾuːbaːʈ	ok
भाइहरूलाई	bʰaːɪhəɾuːlaːi	ok
भाई	bʰaːi	ok
भाउलाई	bʰaːʊlaːi	ok
भाकपा	bʰaːkəpaː	ok
भाको	bʰaːkoː	ok
भागतर्फको	bʰaːɡətʌrrpʰəkoː	ok
भागतिर	bʰaːɡətɪɾə	ok
भागद्वारा	bʰaːɡədːwaːɾaː	ok
भागभन्दा	bʰaːɡəbʰʌndaː	ok
भागलपुर	bʰaːɡələpuɾə	ok
भागले	bʰaːɡəleː	ok
भागवण्डा	bʰaːɡəwʌɳɖaː	ok
भागवतले	bʰaːɡəwətəleː	ok
भागवत्	bʰaːɡəwət	ok
भागसम्म	bʰaːɡəsʌmmə	ok
भागहरुमा	bʰaːɡəhəɾumaː	ok
भागहरूदेखि	bʰaːɡəhəɾuːdeːkʰɪ	ok
भागहरूसँग	bʰaːɡəhəɾuːʃʌ̃ɡ	ok
भागेकाहरू	bʰaːɡeːkaːhəɾuː	ok
भागेपछि	bʰaːɡeːpəcʰɪ	ok
भाग्यो	bʰaːɡjoː	ok
भाटभटेनी	bʰaːʈəbʰəʈeːni	ok
भाड	bʰaːɖ	ok
भाडो	bʰaːɖoː	ok
भातखानु	bʰaːtəkʰaːnuʲu	ok
भातृसम्बन्ध	bʰaːtɾɪsəmbʌndʰə	ok
भातै	bʰaːtɛː	ok
भादुडी	bʰaːduɖiː	ok
भाद्रपद	bʰaːdɾəpəd	ok
भाद्रपूणिर्मामा	bʰaːdɾəpuːɳɪrrmaːmaː	ok
भानिजलाई	bʰaːnɪɟəlaːi	ok
भानु	bʰaːnuʲu	ok
भानुनगर	bʰaːnunəɡəɾə	ok
भानुभक्तको	bʰaːnubʰʌktəkoː	ok
भानुले	bʰaːnuleː	ok
भान्जा	bʰaːnɟaː	ok
भान्जीसँग	bʰaːnɟɪːʃʌ̃ɡ	ok
भामा	bʰaːmaː	ok
भायलिन	bʰaːjəlɪn	ok
भारण	bʰaːɾəɳ	ok
भारतकै	bʰaːɾətəkɛː	ok
भारततर्फ	bʰaːɾətətʌrrpʰə	ok
भारतपरस्त	bʰaːɾətəpəɾʌstə	ok
भारतप्रति	bʰaːɾətʌpɾətɪ	ok
भारतबीचको	bʰaːɾətəbɪːcəkoː	ok
भारतभन्दा	bʰaːɾətəbʰʌndaː	ok
भारतमित्र	bʰaːɾətəmɪtɾə	ok
भारतमै	bʰaːɾətəmɛː	ok
भारतसँग	bʰaːɾətəʃʌ̃ɡ	ok
भारतस्थित	bʰaːɾətʌstʰɪt	ok
भारतीयबाट	bʰaːɾətɪːjəbaːʈ	ok
भारतीयहरूको	bʰaːɾətɪːjəhəɾuːkoː	ok
भारतीयहरूले	bʰaːɾətɪːjəhəɾuːleː	ok
भारतीयहरूसमेत	bʰaːɾətɪːjəhəɾuːsəmeːt	ok
भारतोदय	bʰaːɾətoːdəjə	ok
भारदारको	bʰaːɾədaːɾəkoː	ok
भारवाहन	bʰaːɾəwaːhən	ok
भारा	bʰaːɾaː	ok
भारोले	bʰaːɾoːleː	ok
भालेको	bʰaːleːkoː	ok
भावका	bʰaːwəkaː	ok
भावधाराका	bʰaːwədʰaːɾaːkaː	ok
भावनाअनुसार	bʰaːwənaːənusaːɾə	ok
भावनामा	bʰaːwənaːmaː	ok
भावपूर्वक	bʰaːwəpuːrrwkʌ	ok
भावप्रकाशन	bʰaːwəpɾəkaːʃən	ok
भावहरू	bʰaːwəhəɾuː	ok
भावाना	bʰaːwaːnaː	ok
भावानुभूतिका	bʰaːwaːnubʰuːtɪkaː	ok
भावाभिव्यञ्जन	bʰaːwaːbʰɪwjʌɲɟən	ok
भावि	bʰaːwɪ	ok
भावुकताको	bʰaːwukətaːkoː	ok
भाषणकलाका	bʰaːʂəɳəkəlaːkaː	ok
भाषणको	bʰaːʂəɳəkoː	ok
भाषणशास्त्र	bʰaːʂəɳəʃaːstɾə	ok
भाषाई	bʰaːʂaːi	ok
भाषाकी	bʰaːʂaːki	ok
भाषान्तरण	bʰaːʂaːntəɾəɳ	ok
भाषाबोलीहरू	bʰaːʂaːboːlɪːhəɾuː	ok
भाषाभाषीको	bʰaːʂaːbʰaːʂɪːkoː	ok
भाषाविद्	bʰaːʂaːwɪd	ok
भाषावैज्ञानिक	bʰaːʂaːwɛːɟɲaːnɪkə	ok
भाषाशिक्षण	bʰaːʂaːʃɪkʂəɳ	ok
भाषाशैलीमा	bʰaːʂaːʃɛːlɪːmaː	ok
भाषासँग	bʰaːʂaːʃʌ̃ɡ	ok
भाषासाहित्यमा	bʰaːʂaːsaːhɪtːjəmaː	ok
भाषासेवी	bʰaːʂaːseːwiː	ok
भाषाहरु	bʰaːʂaːhəɾu	ok
भाषाहरूले	bʰaːʂaːhəɾuːleː	ok
भाषिकाको	bʰaːʂɪkaːkoː	ok
भाषीले	bʰaːʂɪːleː	ok
भाषीहरू	bʰaːʂɪːhəɾuː	ok
भाष्कर	bʰaːʂkəɾə	ok
भिउँट	bʰɪʲũʈ	ok
भिएचएफ	bʰɪʲeːcəeːpʰ	ok
भिएस	bʰɪʲeːs	ok
भिक्टोरिया	bʰɪkʈoːɾɪjaː	ok
भिङ्गृ	bʰɪŋɡɾɪ	ok
भिजुयल	bʰɪɟujəl	ok
भिजेको	bʰɪɟeːkoː	ok
भिज्दै	bʰɪɟdɛː	ok
भिडन्तमा	bʰɪɖʌntəmaː	ok
भिडन्तहरू	bʰɪɖʌntəhəɾuː	ok
भिडियोहरू	bʰɪɖɪjoːhəɾuː	ok
भित्ताहरूमा	bʰɪttaːhəɾuːmaː	ok
भित्ति	bʰɪttɪ	ok
भित्तिचित्रले	bʰɪttɪcɪtɾəleː	ok
भित्ते	bʰɪtteː	ok
भित्तेघडी	bʰɪtteːɡʰəɖiː	ok
भित्तेपात्रो	bʰɪtteːpaːtɾoː	ok
भित्रतिर	bʰɪtɾətɪɾə	ok
भित्रबाट	bʰɪtɾəbaːʈ	ok
भित्रमात्र	bʰɪtɾəmaːtɾə	ok
भित्राउने	bʰɪtɾaːʊneː	ok
भित्रिएको	bʰɪtɾɪʲeːkoː	ok
भित्रिएपछि	bʰɪtɾɪʲeːpəcʰɪ	ok
भित्रिकोट	bʰɪtɾɪkoːʈ	ok
भित्रीय	bʰɪtɾɪːjə	ok
भित्र्याएको	bʰɪtrrjaːeːkoː	ok
भिनाजुको	bʰɪnaːɟukoː	ok
भिन्दै	bʰɪndɛː	ok
भिन्नताको	bʰɪnnətaːkoː	ok
भिम	bʰɪmə	ok
भिमनगरमा	bʰɪmənəɡəɾəmaː	ok
भिमसेन	bʰɪməseːn	ok
भिमसेनका	bʰɪməseːnəkaː	ok
भिमार्जुन	bʰɪmaːrrɟun	ok
भिरगाउँ	bʰɪɾəɡaːũ	ok
भिरमुनी	bʰɪɾəmuni	ok
भिरालोपन	bʰɪɾaːloːpən	ok
भिर्नेले	bʰɪrrneːleː	ok
भिलेन	bʰɪleːn	ok
भीडमा	bʰɪːɖəmaː	ok
भीमचरण	bʰɪːməcəɾəɳ	ok
भीमध्वज	bʰɪːmədʰwʌɟ	ok
भीमराव	bʰɪːməɾaːwə	ok
भीमशमशेरका	bʰɪːməʃəməʃeːɾəkaː	ok
भुँडी	bʰũɖiː	ok
भुइँचुक	bʰuĩcukə	ok
भुइँतले	bʰuĩtʌleː	ok
भुइँमाथि	bʰuĩmaːtʰɪ	ok
भुगुपति	bʰuɡupətɪ	ok
भुजा	bʰuɟaː	ok
भुटिन्छ	bʰuʈɪncʰə	ok
भुटिया	bʰuʈɪjaː	ok
भुटियासँग	bʰuʈɪjaːʃʌ̃ɡ	ok
भुतले	bʰutəleː	ok
भुन्ग	bʰunɡə	ok
भुमी	bʰumi	ok
भुरा	bʰuɾaː	ok
भुलेकी	bʰuleːki	ok
भुलेथ्यौं	bʰuleːtʰjɔːn	ok
भुल्के	bʰulkeː	ok
भुल्ने	bʰulneː	ok
भुवनसिंहलाई	bʰuwənəsɪŋhəlaːi	ok
भुवनेश्वरीदेवीले	bʰuwəneːʃwɾɪːdeːwɪːleː	ok
भुवाना	bʰuwaːnaː	ok
भुषण	bʰuʂəɳ	ok
भुषालले	bʰuʂaːləleː	ok
भुसुवा	bʰusuwaː	ok
भूउपग्रहहरू	bʰuːʊpʌɡɾəhəhəɾuː	ok
भूकम्पकी	bʰuːkʌmpəkiː	ok
भूकम्पपछिको	bʰuːkʌmpəpəcʰɪkoː	ok
भूकम्पभन्दा	bʰuːkəmpəbʰʌndaː	ok
भूकिका	bʰuːkɪkaː	ok
भूगतिशीलताका	bʰuːɡətɪʃɪːlətaːkaː	ok
भूगर्भ	bʰuːɡʌrrbhə	ok
भूगर्भमुनिको	bʰuːɡʌrrbʰəmunɪkoː	ok
भूगर्भशास्त्रीहरूले	bʰuːɡərrbʰəʃaːstɾɪːhəɾuːleː	ok
भूगर्व	bʰuːɡʌrrw	ok
भूगर्वशास्त्रको	bʰuːɡərrwʃaːstɾəkoː	ok
भूगोल	bʰuːɡoːl	ok
भूगोलले	bʰuːɡoːləleː	ok
भूगोलविद्	bʰuːɡoːləwɪd	ok
भूचुम्बकीय	bʰuːcumbəkɪːjə	ok
भूजायुक्त	bʰuːɟaːjuktə	ok
भूटान	bʰuːʈaːn	ok
भूटानको	bʰuːʈaːnəkoː	ok
भूटानले	bʰuːʈaːnəleː	ok
भूटानी	bʰuːʈaːni	ok
भूतहरूको	bʰuːtəhəɾuːkoː	ok
भूधरातलले	bʰuːdʰəɾaːtələleː	ok
भूपू	bʰuːpuː	ok
भूबनावटको	bʰuːbənaːwəʈəkoː	ok
भूभागबाट	bʰuːbʰaːɡəbaːʈ	ok
भूभागसँग	bʰuːbʰaːɡəʃʌ̃ɡ	ok
भूभागसमेत	bʰuːbʰaːɡəsəmeːt	ok
भूभागसम्म	bʰuːbʰaːɡəsʌmmə	ok
भूभौतिकीमा	bʰuːbʰɔːtɪkɪːmaː	ok
भूमध्य	bʰuːmʌdʰjə	ok
भूमल	bʰuːməl	ok
भूमिकाद्वारा	bʰuːmɪkaːdːwaːɾaː	ok
भूमिडाँडा	bʰuːmɪɖãɖaː	ok
भूमिपुत्रको	bʰuːmɪputɾəkoː	ok
भूमिमाथि	bʰuːmɪmaːtʰɪ	ok
भूमिरज	bʰuːmɪɾəɟ	ok
भूमिहार	bʰuːmɪhaːɾə	ok
भूमीमा	bʰuːmɪːmaː	ok
भूमीलाई	bʰuːmɪːlaːi	ok
भूमीले	bʰuːmɪːleː	ok
भूललाई	bʰuːləlaːi	ok
भूलले	bʰuːləleː	ok
भूलवश	bʰuːləwəʃ	ok
भूविज्ञानमा	bʰuːwɪɟɲaːnəmaː	ok
भूषण	bʰuːʂəɳ	ok
भूषणसहित	bʰuːʂəɳəsəhɪt	ok
भूषाल	bʰuːʂaːl	ok
भूस	bʰuːs	ok
भूसतह	bʰuːsətəhə	ok
भूसतहदेखि	bʰuːsətəhədeːkʰɪ	ok
भूसतहमा	bʰuːsətəhəmaː	ok
भूस्वामीहरूलाई	bʰuːswaːmɪːhəɾuːlaːi	ok
भूहरू	bʰuːhəɾuː	ok
भृगुनन्दन	bʰɾɪɡunəndən	ok
भृगुवंशीय	bʰɾɪɡuwənʃɪːjə	ok
भेटने	bʰeːʈəneː	ok
भेटबाट	bʰeːʈəbaːʈ	ok
भेटिरहेको	bʰeːʈɪɾəheːkoː	ok
भेटेर	bʰeːʈeːɾə	ok
भेटेसम्म	bʰeːʈeːsʌmmə	ok
भेटौँ	bʰeːʈɔ̃	ok
भेट्छे	bʰeːʈcʰeː	ok
भेट्टाइएमा	bʰeːʈʈaːɪʲeːmaː	ok
भेट्टाउँछ	bʰeːʈʈaːũcʰə	ok
भेट्टाउनु	bʰeːʈʈaːʊnu	ok
भेट्टाएको	bʰeːʈʈaːeːkoː	ok
भेट्दैनन्	bʰeːʈdɛːnən	ok
भेट्नका	bʰeːʈnəkaː	ok
भेट्नैपिच्छे	bʰeːʈnɛːpɪccʰeː	ok
भेडीगोठ	bʰeːɖɪːɡoːʈʰ	ok
भेदभावरहित	bʰeːdəbʰaːwəɾəhɪt	ok
भेनस	bʰeːnəs	ok
भेनेको	bʰeːneːkoː	ok
भेन्टर	bʰeːnʈəɾə	ok
भेन्टिलेटर	bʰeːnʈɪleːʈəɾə	ok
भेन्डलाइजिङ	bʰeːnɖəlaːɪɟɪŋ	ok
भेरीको	bʰeːɾɪːkoː	ok
भेषधारी	bʰeːʂədʰaːɾi	ok
भेषभुषा	bʰeːʂəbʰuʂaː	ok
भेषभुषाको	bʰeːʂəbʰuʂaːkoː	ok
भेषभूषामा	bʰeːʂəbʰuːʂaːmaː	ok
भैंसेपाटी	bʰɛːnseːpaːʈi	ok
भैमातु	bʰɛːmaːtu	ok
भैरम	bʰɛːɾəmə	ok
भैरवनाथ	bʰɛːɾəwənaːtʰ	ok
भैरवले	bʰɛːɾəwəleː	ok
भैरहे	bʰɛːɾəheː	ok
भैरी	bʰɛːɾi	ok
भैसकेकोले	bʰɛːsəkeːkoːleː	ok
भैसको	bʰɛːsəkoː	ok
भोएसे	bʰoːeːseː	ok
भोकमरी	bʰoːkəməɾi	ok
भोक्ता	bʰoːktaː	ok
भोगकर्तासँग	bʰoːɡəkərrtaːʃʌ̃ɡ	ok
भोगाइहरू	bʰoːɡaːɪhəɾuː	ok
भोगेँ	bʰoːɡẽ	ok
भोगेपछि	bʰoːɡeːpəcʰɪ	ok
भोग्नुपरेको	bʰoːɡnupəɾeːkoː	ok
भोग्नुपर्दछ	bʰoːɡnupərrdəcʰə	ok
भोग्नुपर्ने	bʰoːɡnupərrneː	ok
भोग्नेसँग	bʰoːɡneːʃʌ̃ɡ	ok
भोजकुमारि	bʰoːɟəkumaːɾɪ	ok
भोजनालय	bʰoːɟənaːləjə	ok
भोजपत्र	bʰoːɟəpʌtɾə	ok
भोजपुरका	bʰoːɟəpuɾəkaː	ok
भोजपुरेद्वारा	bʰoːɟəpuɾeːdːwaːɾaː	ok
भोजले	bʰoːɟəleː	ok
भोटसिपा	bʰoːʈəsɪpaː	ok
भोटहरूको	bʰoːʈəhəɾuːkoː	ok
भोटाको	bʰoːʈaːkoː	ok
भोटिङ्ग	bʰoːʈɪŋɡə	ok
भोलिको	bʰoːlɪkoː	ok
भोलिपल्टबाट	bʰoːlɪpəlʈəbaːʈ	ok
भोलेनाथ	bʰoːleːnaːtʰ	ok
भोलेन्तिनोभिच	bʰoːleːntɪnoːbʰɪc	ok
भौगिलिक	bʰɔːɡɪlɪkə	ok
भ्एको	bʰeːkoː	ok
भ्याएसम्म	bʰjaːeːsʌmmə	ok
भ्यागुतो	bʰjaːɡutoː	ok
भ्यान्टा	bʰjaːnʈaː	ok
भ्यान्डलिजमलाई	bʰjaːnɖəlɪɟəməlaːi	ok
भ्याली	bʰjaːli	ok
भ्यालेन्सिया	bʰjaːleːnsɪjaː	ok
भ्यालेरी	bʰjaːleːɾi	ok
भ्यास्लिन	bʰjaːslɪn	ok
भ्रमरदूत	bʰɾəməɾəduːt	ok
भ्रमरसन्देश	bʰɾəməɾəsəndeːʃ	ok
भ्रष्टाचारमा	bʰɾəʂʈaːcaːɾəmaː	ok
भ्रष्टाचारलाई	bʰɾəʂʈaːcaːɾəlaːi	ok
भ्रष्टै	bʰɾʌʂʈɛː	ok
भ्रातृसङ्गठन	bʰɾaːtɾɪsəŋɡəʈʰən	ok
भ्रान्त	bʰɾaːntə	ok
भ्रान्ति	bʰɾaːntɪ	ok
भ्रामक	bʰɾaːməkə	ok
भ्रूणलाई	bʰɾuːɳəlaːi	ok
भ्रौणिक	bʰɾɔːɳɪkə	ok
भ्रौणिकी	bʰɾɔːɳɪkiː	ok
मँगाए	mʌ̃ɡaːeː	ok
मँहगो	mʌ̃hʌɡoː	ok
मंगली	mʌŋɡəliː	ok
मककु	mʌkəku	ok
मकनै	mʌkənɛː	ok
मकबरहरूदेखि	məkəbəɾəhəɾuːdeːkʰɪ	ok
मकवानपुरका	məkəwaːnəpuɾəkaː	ok
मक्कर	mʌkkəɾə	ok
मक्काका	mʌkkaːkaː	ok
मक्काको	mʌkkaːkoː	ok
मक्कोनेलद्वारा	məkkoːneːlədːwaːɾaː	ok
मक्खन	mʌkkʰən	ok
मक्खीबुट्टे	məkkʰɪːbuʈʈeː	ok
मक्वायर	məkwaːjəɾə	ok
मखनको	mʌkʰənəkoː	ok
मगजमा	mʌɡəɟəmaː	ok
मगधसँग	məɡədʰəʃʌ̃ɡ	ok
मगन्ते	məɡʌnteː	ok
मगरहरूमा	məɡəɾəhəɾuːmaː	ok
मगरहरूले	məɡəɾəhəɾuːleː	ok
मगहर	mʌɡəhəɾə	ok
मगाएको	məɡaːeːkoː	ok
मग्मा	mʌɡmaː	ok
मङ्गलग्रह	məŋɡəlʌɡɾəhə	ok
मङ्गलग्रहका	məŋɡəlʌɡɾəhəkaː	ok
मङ्गलधनु	mʌŋɡələdʰənu	ok
मङ्गलधुन	mʌŋɡələdʰun	ok
मङ्गलबजारमा	məŋɡələbəɟaːɾəmaː	ok
मङ्गललाई	məŋɡələlaːi	ok
मङ्गोलको	məŋɡoːləkoː	ok
मङ्गोलियामा	məŋɡoːlɪjaːmaː	ok
मङ्गोलियाली	məŋɡoːlɪjaːli	ok
मचान	məcaːn	ok
मचाहिँ	məcaːhĩ	ok
मच्चाएको	məccaːeːkoː	ok
मच्छरको	mʌccʰəɾəkoː	ok
मछिन्द्र	məcʰɪndɾə	ok
मछेउ	məcʰeːʊ	ok
मजगाउँ	məɟəɡaːũ	ok
मजगैंयालगायतका	məɟəɡɛːɲjaːləɡaːjətəkaː	ok
मजदुरको	mʌɟəduɾəkoː	ok
मजदुरलाई	məɟəduɾəlaːi	ok
मजदूरभन्दा	məɟəduːɾəbʰʌndaː	ok
मजदूरहरू	məɟəduːɾəhəɾuː	ok
मजबूत	məɟəbuːt	ok
मजाकपछि	məɟaːkəpəcʰɪ	ok
